3,,4,,Baseline 100%T,,blank,,3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
496,0.01271835901,496,0.00210241368,496,0.003977782559,496,0.001526768669,496,0.5737740993,
495,0.01271702629,495,0.001903262571,495,0.003864287864,495,0.001475778641,495,0.5429090858,
494,0.01272379607,494,0.001858935342,494,0.003778709797,494,0.001552304951,494,0.5139086246,
493,0.01258965954,493,0.001812273287,493,0.00380623294,493,0.001281717676,493,0.4872806668,
492,0.0125392722,492,0.001688974211,492,0.003600948257,492,0.00158096035,492,0.463119477,
491,0.01239595003,491,0.001785630011,491,0.00370614999,491,0.00156092993,491,0.4403431118,
490,0.01238806546,490,0.001717716572,490,0.003485177411,490,0.00169710815,490,0.4203222394,
489,0.01237810403,489,0.001600472024,489,0.003448437899,489,0.001412276644,489,0.4012435079,
488,0.0124236783,488,0.001626376412,488,0.003382403171,488,0.001495623263,488,0.3836920559,
487,0.01239118166,487,0.001504299114,487,0.003180135041,487,0.001562514692,487,0.3678849339,
486,0.01230361406,486,0.001395422267,486,0.003072167048,486,0.001582727069,486,0.3528305292,
485,0.01217596978,485,0.001307083759,485,0.002897899598,485,0.001770892413,485,0.3384854496,
484,0.01209922507,484,0.001330919331,484,0.003011324443,484,0.001597380266,484,0.3248461485,
483,0.01195258927,483,0.001279017539,483,0.002945747226,483,0.00159197615,483,0.3116796613,
482,0.01198989525,482,0.001144579495,482,0.002865040209,482,0.001571659464,482,0.2989545166,
481,0.01198981609,481,0.001032808796,481,0.003062078031,481,0.001332061831,481,0.2864665687,
480,0.01199119911,480,0.001076273271,480,0.002789532766,480,0.001336553833,480,0.2746136487,
479,0.01193308551,479,0.001158335479,479,0.002615196398,479,0.001800550031,479,0.2629887462,
478,0.01181704085,478,0.001125451643,478,0.002807848155,478,0.001420665067,478,0.2509172857,
477,0.01195242908,477,0.001190001843,477,0.002584988484,477,0.001657375367,477,0.2395576686,
476,0.01189916302,476,0.001108322875,476,0.002557933098,476,0.001478791586,476,0.2281182706,
475,0.01181204058,475,0.001047028345,475,0.002492320258,475,0.001542251324,475,0.216855973,
474,0.011844147,474,0.001071316772,474,0.002627775073,474,0.001500896295,474,0.2058943212,
473,0.01199814491,473,0.001043395605,473,0.002530176658,473,0.001565450337,473,0.1953796297,
472,0.01187772024,472,0.0009671144653,472,0.00240224856,472,0.001615801477,472,0.1848792732,
471,0.01200474426,471,0.0009462303133,471,0.002477766946,471,0.001556487521,471,0.1750068665,
470,0.01182015333,470,0.001038750866,470,0.002510128543,470,0.001297918498,470,0.1650146693,
469,0.01168929972,469,0.001139103202,469,0.002284636954,469,0.00157945347,469,0.1560091823,
468,0.01183028799,468,0.0009910870576,468,0.002355528064,468,0.001528119552,468,0.1470056772,
467,0.01186290197,467,0.0010149054,467,0.00230787578,467,0.001578492229,467,0.1387676001,
466,0.01188141759,466,0.0009078891017,466,0.00218258868,466,0.001821865211,466,0.1306693554,
465,0.01183672529,465,0.001078738482,465,0.002218622947,465,0.001612319844,465,0.1231896132,
464,0.01198473293,464,0.001027515507,464,0.002202725969,464,0.001603615819,464,0.1163532585,
463,0.0117292963,463,0.0009629635024,463,0.002271782141,463,0.001613411121,463,0.1096491069,
462,0.01201296784,462,0.000972225389,462,0.002378328005,462,0.001369739417,462,0.1033459902,
461,0.01195415854,461,0.00107731123,461,0.002191148233,461,0.001567061059,461,0.09792793542,
460,0.01198827196,460,0.001190598938,460,0.002250704914,460,0.001700590481,460,0.09278777987,
459,0.01204628684,459,0.001209781622,459,0.002118150936,459,0.001942081726,459,0.08793234825,
458,0.01200753823,458,0.0009473717655,458,0.002190836007,458,0.001564593054,458,0.08382147551,
457,0.01207098551,457,0.001074430766,457,0.002147129737,457,0.001521079801,457,0.0798451826,
456,0.01205312647,456,0.001232677256,456,0.002171479864,456,0.001485311193,456,0.07609469444,
455,0.01201246213,455,0.001316872309,455,0.002148534637,455,0.001745083369,455,0.07317663729,
454,0.01212437917,454,0.001116731437,454,0.002161724027,454,0.001490895753,454,0.07008238882,
453,0.01192523632,453,0.00115548051,453,0.002132405993,453,0.001460090512,453,0.06743845344,
452,0.0119997682,452,0.001105675823,452,0.002295436338,452,0.001513105002,452,0.06497520208,
451,0.01188282762,451,0.001105701784,451,0.002084179781,451,0.001515650656,451,0.06320533901,
450,0.0120044779,450,0.001107155113,450,0.002017832128,450,0.001595977345,450,0.06150301546,
449,0.01198651642,449,0.001162514323,449,0.001729619573,449,0.001852176269,449,0.0604813695,
448,0.01207159739,448,0.0009552064585,448,0.001849680557,448,0.001533600735,448,0.05924613401,
447,0.01191701554,447,0.001063739415,447,0.001842869562,447,0.001489389222,447,0.05857659504,
446,0.01212504506,446,0.001127294381,446,0.001752984477,446,0.001599978423,446,0.05809440836,
445,0.01190788951,445,0.001050661202,445,0.001708178897,445,0.001570230583,445,0.05786410347,
444,0.01183475647,444,0.001010209089,444,0.001659298316,444,0.001503130188,444,0.0582677871,
443,0.01183044724,443,0.001084525487,443,0.001557838521,443,0.001525937463,443,0.05884299427,
442,0.01183379907,442,0.0009859240381,442,0.001482843654,442,0.00171002408,442,0.05981057882,
441,0.01179983094,441,0.001003748504,441,0.001444688765,441,0.001701058238,441,0.06099087745,
440,0.01186965872,440,0.0007867136737,440,0.001497935038,440,0.001661506947,440,0.06250617653,
439,0.01187120192,439,0.0008965015295,439,0.001301527489,439,0.00158943003,439,0.06469476968,
438,0.0117673818,438,0.0009006778128,438,0.001543810009,438,0.001334190951,438,0.06686162949,
437,0.0116974907,437,0.001085952739,437,0.001265802886,437,0.001776714693,437,0.06956848502,
436,0.01191627048,436,0.001178165665,436,0.001253133873,436,0.0016663922,436,0.07235537469,
435,0.01196871419,435,0.0009001071448,435,0.001346966252,435,0.001458194456,435,0.07525303215,
434,0.01175317913,434,0.001057641348,434,0.001366882934,434,0.001531392685,434,0.07840406895,
433,0.01186465751,433,0.0009988187812,433,0.001246513915,433,0.001650775201,433,0.08190897852,
432,0.01192329451,432,0.001009197207,432,0.001197711215,432,0.001679593115,432,0.08535474539,
